Visitor/Neutral,PTS,Win,Home/Neutral,PTS.1,Win.1,Visitor Seed,Home Seed,Year,Visitor_id,Visitor win_pct,Visitor off_rtg,Visitor def_rtg,Visitor net_rtg,Visitor pace,Visitor efg_pct,Visitor ts_pct,Visitor tov_pct,Visitor orb_pct,Visitor drb_pct,Home_id,Home win_pct,Home off_rtg,Home def_rtg,Home net_rtg,Home pace,Home efg_pct,Home ts_pct,Home tov_pct,Home orb_pct,Home drb_pct
Los Angeles Lakers,92,1,Portland Trail Blazers,91,0,3,6,2002,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682
Detroit Pistons,83,0,Toronto Raptors,89,1,2,7,2002,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714,1610612761.0,0.366,109.6,113.6,-4.1,100.62,0.522,0.553,0.152,0.311,0.696
Sacramento Kings,91,1,Utah Jazz,86,0,1,8,2002,1610612758.0,0.488,115.9,115.3,0.6,98.91,0.548,0.582,0.133,0.294,0.728,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705
Charlotte Hornets,102,1,Orlando Magic,85,0,4,5,2002,1610612766.0,0.232,106.7,115.7,-9.1,98.22,0.503,0.537,0.157,0.308,0.705,1610612753.0,0.5,108.9,109.1,-0.2,96.51,0.51,0.55,0.147,0.302,0.72
New Jersey Nets,74,0,Indiana Pacers,97,1,1,8,2002,1610612751.0,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683,1610612754.0,0.61,115.4,113.3,2.1,100.76,0.562,0.594,0.13,0.254,0.705
Boston Celtics,81,0,Philadelphia 76ers,83,1,3,6,2002,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717,1610612755.0,0.293,111.0,117.3,-6.3,98.13,0.527,0.563,0.138,0.279,0.678
San Antonio Spurs,79,0,Seattle SuperSonics,91,1,2,7,2002,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612760.0,0.549,107.3,104.1,3.3,90.35,0.505,0.54,0.151,0.32,0.656
Indiana Pacers,109,0,New Jersey Nets,120,1,8,1,2002,1610612754.0,0.61,115.4,113.3,2.1,100.76,0.562,0.594,0.13,0.254,0.705,1610612751.0,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683
Toronto Raptors,82,0,Detroit Pistons,85,1,7,2,2002,1610612761.0,0.366,109.6,113.6,-4.1,100.62,0.522,0.553,0.152,0.311,0.696,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714
Philadelphia 76ers,87,0,Boston Celtics,120,1,6,3,2002,1610612755.0,0.293,111.0,117.3,-6.3,98.13,0.527,0.563,0.138,0.279,0.678,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717
Seattle SuperSonics,78,0,San Antonio Spurs,101,1,7,2,2002,1610612760.0,0.549,107.3,104.1,3.3,90.35,0.505,0.54,0.151,0.32,0.656,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Dallas Mavericks,91,0,Sacramento Kings,108,1,4,1,2002,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612758.0,0.488,115.9,115.3,0.6,98.91,0.548,0.582,0.133,0.294,0.728
Charlotte Hornets,93,0,New Jersey Nets,99,1,4,1,2002,1610612766.0,0.232,106.7,115.7,-9.1,98.22,0.503,0.537,0.157,0.308,0.705,1610612751.0,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683
Boston Celtics,84,0,Detroit Pistons,96,1,3,2,2002,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714
San Antonio Spurs,80,0,Los Angeles Lakers,86,1,2,3,2002,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
Dallas Mavericks,110,1,Sacramento Kings,102,0,4,1,2002,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612758.0,0.488,115.9,115.3,0.6,98.91,0.548,0.582,0.133,0.294,0.728
Charlotte Hornets,88,0,New Jersey Nets,102,1,4,1,2002,1610612766.0,0.232,106.7,115.7,-9.1,98.22,0.503,0.537,0.157,0.308,0.705,1610612751.0,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683
San Antonio Spurs,88,1,Los Angeles Lakers,85,0,2,3,2002,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
Boston Celtics,85,1,Detroit Pistons,77,0,3,2,2002,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714
New Jersey Nets,97,0,Charlotte Hornets,115,1,1,4,2002,1610612751.0,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683,1610612766.0,0.232,106.7,115.7,-9.1,98.22,0.503,0.537,0.157,0.308,0.705
Sacramento Kings,125,1,Dallas Mavericks,119,0,1,4,2002,1610612758.0,0.488,115.9,115.3,0.6,98.91,0.548,0.582,0.133,0.294,0.728,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
Detroit Pistons,64,0,Boston Celtics,66,1,2,3,2002,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717
Los Angeles Lakers,99,1,San Antonio Spurs,89,0,3,2,2002,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Sacramento Kings,115,1,Dallas Mavericks,113,0,1,4,2002,1610612758.0,0.488,115.9,115.3,0.6,98.91,0.548,0.582,0.133,0.294,0.728,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
New Jersey Nets,89,1,Charlotte Hornets,79,0,1,4,2002,1610612751.0,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683,1610612766.0,0.232,106.7,115.7,-9.1,98.22,0.503,0.537,0.157,0.308,0.705
Detroit Pistons,79,0,Boston Celtics,90,1,2,3,2002,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717
Los Angeles Lakers,87,1,San Antonio Spurs,85,0,3,2,2002,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Dallas Mavericks,101,0,Sacramento Kings,114,1,4,1,2002,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612758.0,0.488,115.9,115.3,0.6,98.91,0.548,0.582,0.133,0.294,0.728
Boston Celtics,90,1,Detroit Pistons,81,0,3,2,2002,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714
San Antonio Spurs,87,0,Los Angeles Lakers,93,1,2,3,2002,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
Charlotte Hornets,95,0,New Jersey Nets,103,1,4,1,2002,1610612766.0,0.232,106.7,115.7,-9.1,98.22,0.503,0.537,0.157,0.308,0.705,1610612751.0,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683
Los Angeles Lakers,106,1,Sacramento Kings,99,0,3,1,2002,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612758.0,0.488,115.9,115.3,0.6,98.91,0.548,0.582,0.133,0.294,0.728
Boston Celtics,97,0,New Jersey Nets,104,1,3,1,2002,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717,1610612751.0,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683
Los Angeles Lakers,90,0,Sacramento Kings,96,1,3,1,2002,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612758.0,0.488,115.9,115.3,0.6,98.91,0.548,0.582,0.133,0.294,0.728
Boston Celtics,93,1,New Jersey Nets,86,0,3,1,2002,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717,1610612751.0,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683
Sacramento Kings,103,1,Los Angeles Lakers,90,0,1,3,2002,1610612758.0,0.488,115.9,115.3,0.6,98.91,0.548,0.582,0.133,0.294,0.728,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
New Jersey Nets,90,0,Boston Celtics,94,1,1,3,2002,1610612751.0,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717
Sacramento Kings,99,0,Los Angeles Lakers,100,1,1,3,2002,1610612758.0,0.488,115.9,115.3,0.6,98.91,0.548,0.582,0.133,0.294,0.728,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
New Jersey Nets,94,1,Boston Celtics,92,0,1,3,2002,1610612751.0,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717
Los Angeles Lakers,91,0,Sacramento Kings,92,1,3,1,2002,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612758.0,0.488,115.9,115.3,0.6,98.91,0.548,0.582,0.133,0.294,0.728
Boston Celtics,92,0,New Jersey Nets,103,1,3,1,2002,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717,1610612751.0,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683
New Jersey Nets,96,1,Boston Celtics,88,0,1,3,2002,1610612751.0,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717
Sacramento Kings,102,0,Los Angeles Lakers,106,1,1,3,2002,1610612758.0,0.488,115.9,115.3,0.6,98.91,0.548,0.582,0.133,0.294,0.728,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
Los Angeles Lakers,112,1,Sacramento Kings,106,0,3,1,2002,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612758.0,0.488,115.9,115.3,0.6,98.91,0.548,0.582,0.133,0.294,0.728
New Jersey Nets,94,0,Los Angeles Lakers,99,1,1,3,2002,1610612751.0,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
New Jersey Nets,83,0,Los Angeles Lakers,106,1,1,3,2002,1610612751.0,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
Los Angeles Lakers,106,1,New Jersey Nets,103,0,3,1,2002,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612751.0,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683
Los Angeles Lakers,113,1,New Jersey Nets,107,0,3,1,2002,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612751.0,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683
Milwaukee Bucks,96,0,New Jersey Nets,109,1,7,2,2003,1610612749.0,0.585,115.1,112.7,2.4,99.92,0.568,0.598,0.133,0.235,0.725,1610612751.0,0.598,102.1,96.6,5.4,93.0,0.468,0.518,0.158,0.317,0.702
Boston Celtics,103,1,Indiana Pacers,100,0,5,3,2003,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717,1610612754.0,0.61,115.4,113.3,2.1,100.76,0.562,0.594,0.13,0.254,0.705
Phoenix Suns,96,1,San Antonio Spurs,95,0,5,1,2003,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Portland Trail Blazers,86,0,Dallas Mavericks,96,1,6,3,2003,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
Utah Jazz,90,0,Sacramento Kings,96,1,8,2,2003,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705,1610612758.0,0.488,115.9,115.3,0.6,98.91,0.548,0.582,0.133,0.294,0.728
Orlando Magic,99,1,Detroit Pistons,94,0,6,1,2003,1610612753.0,0.5,108.9,109.1,-0.2,96.51,0.51,0.55,0.147,0.302,0.72,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714
Los Angeles Lakers,117,1,Minnesota Timberwolves,98,0,4,7,2003,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612750.0,0.598,115.7,110.8,5.0,97.95,0.554,0.588,0.146,0.3,0.709
New Orleans Hornets,90,0,Philadelphia 76ers,98,1,8,4,2003,1610612740.0,0.573,102.4,100.0,2.4,90.72,0.465,0.511,0.161,0.345,0.697,1610612755.0,0.293,111.0,117.3,-6.3,98.13,0.527,0.563,0.138,0.279,0.678
Phoenix Suns,76,0,San Antonio Spurs,84,1,5,1,2003,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Boston Celtics,77,0,Indiana Pacers,89,1,5,3,2003,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717,1610612754.0,0.61,115.4,113.3,2.1,100.76,0.562,0.594,0.13,0.254,0.705
Utah Jazz,95,0,Sacramento Kings,108,1,8,2,2003,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705,1610612758.0,0.488,115.9,115.3,0.6,98.91,0.548,0.582,0.133,0.294,0.728
Milwaukee Bucks,88,1,New Jersey Nets,85,0,7,2,2003,1610612749.0,0.585,115.1,112.7,2.4,99.92,0.568,0.598,0.133,0.235,0.725,1610612751.0,0.598,102.1,96.6,5.4,93.0,0.468,0.518,0.158,0.317,0.702
Los Angeles Lakers,91,0,Minnesota Timberwolves,119,1,4,7,2003,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612750.0,0.598,115.7,110.8,5.0,97.95,0.554,0.588,0.146,0.3,0.709
New Orleans Hornets,85,0,Philadelphia 76ers,90,1,8,4,2003,1610612740.0,0.573,102.4,100.0,2.4,90.72,0.465,0.511,0.161,0.345,0.697,1610612755.0,0.293,111.0,117.3,-6.3,98.13,0.527,0.563,0.138,0.279,0.678
Orlando Magic,77,0,Detroit Pistons,89,1,6,1,2003,1610612753.0,0.5,108.9,109.1,-0.2,96.51,0.51,0.55,0.147,0.302,0.72,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714
Portland Trail Blazers,99,0,Dallas Mavericks,103,1,6,3,2003,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
Indiana Pacers,83,0,Boston Celtics,101,1,3,5,2003,1610612754.0,0.61,115.4,113.3,2.1,100.76,0.562,0.594,0.13,0.254,0.705,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717
New Jersey Nets,103,1,Milwaukee Bucks,101,0,2,7,2003,1610612751.0,0.598,102.1,96.6,5.4,93.0,0.468,0.518,0.158,0.317,0.702,1610612749.0,0.585,115.1,112.7,2.4,99.92,0.568,0.598,0.133,0.235,0.725
Minnesota Timberwolves,114,1,Los Angeles Lakers,110,0,7,4,2003,1610612750.0,0.598,115.7,110.8,5.0,97.95,0.554,0.588,0.146,0.3,0.709,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
Detroit Pistons,80,0,Orlando Magic,89,1,1,6,2003,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714,1610612753.0,0.5,108.9,109.1,-0.2,96.51,0.51,0.55,0.147,0.302,0.72
San Antonio Spurs,99,1,Phoenix Suns,86,0,1,5,2003,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709
Dallas Mavericks,115,1,Portland Trail Blazers,103,0,3,6,2003,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682
New Jersey Nets,114,0,Milwaukee Bucks,119,1,2,7,2003,1610612751.0,0.598,102.1,96.6,5.4,93.0,0.468,0.518,0.158,0.317,0.702,1610612749.0,0.585,115.1,112.7,2.4,99.92,0.568,0.598,0.133,0.235,0.725
Philadelphia 76ers,85,0,New Orleans Hornets,99,1,4,8,2003,1610612755.0,0.293,111.0,117.3,-6.3,98.13,0.527,0.563,0.138,0.279,0.678,1610612740.0,0.573,102.4,100.0,2.4,90.72,0.465,0.511,0.161,0.345,0.697
Sacramento Kings,104,0,Utah Jazz,107,1,2,8,2003,1610612758.0,0.488,115.9,115.3,0.6,98.91,0.548,0.582,0.133,0.294,0.728,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705
Indiana Pacers,92,0,Boston Celtics,102,1,3,5,2003,1610612754.0,0.61,115.4,113.3,2.1,100.76,0.562,0.594,0.13,0.254,0.705,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717
Minnesota Timberwolves,97,0,Los Angeles Lakers,102,1,7,4,2003,1610612750.0,0.598,115.7,110.8,5.0,97.95,0.554,0.588,0.146,0.3,0.709,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
Detroit Pistons,92,0,Orlando Magic,100,1,1,6,2003,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714,1610612753.0,0.5,108.9,109.1,-0.2,96.51,0.51,0.55,0.147,0.302,0.72
Dallas Mavericks,79,0,Portland Trail Blazers,98,1,3,6,2003,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682
San Antonio Spurs,84,0,Phoenix Suns,86,1,1,5,2003,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709
Philadelphia 76ers,96,1,New Orleans Hornets,87,0,4,8,2003,1610612755.0,0.293,111.0,117.3,-6.3,98.13,0.527,0.563,0.138,0.279,0.678,1610612740.0,0.573,102.4,100.0,2.4,90.72,0.465,0.511,0.161,0.345,0.697
Sacramento Kings,99,1,Utah Jazz,82,0,2,8,2003,1610612758.0,0.488,115.9,115.3,0.6,98.91,0.548,0.582,0.133,0.294,0.728,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705
Phoenix Suns,82,0,San Antonio Spurs,94,1,5,1,2003,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Milwaukee Bucks,82,0,New Jersey Nets,89,1,7,2,2003,1610612749.0,0.585,115.1,112.7,2.4,99.92,0.568,0.598,0.133,0.235,0.725,1610612751.0,0.598,102.1,96.6,5.4,93.0,0.468,0.518,0.158,0.317,0.702
Los Angeles Lakers,120,1,Minnesota Timberwolves,90,0,4,7,2003,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612750.0,0.598,115.7,110.8,5.0,97.95,0.554,0.588,0.146,0.3,0.709
Boston Celtics,88,0,Indiana Pacers,93,1,5,3,2003,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717,1610612754.0,0.61,115.4,113.3,2.1,100.76,0.562,0.594,0.13,0.254,0.705
New Orleans Hornets,93,1,Philadelphia 76ers,91,0,8,4,2003,1610612740.0,0.573,102.4,100.0,2.4,90.72,0.465,0.511,0.161,0.345,0.697,1610612755.0,0.293,111.0,117.3,-6.3,98.13,0.527,0.563,0.138,0.279,0.678
Orlando Magic,67,0,Detroit Pistons,98,1,6,1,2003,1610612753.0,0.5,108.9,109.1,-0.2,96.51,0.51,0.55,0.147,0.302,0.72,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714
Portland Trail Blazers,103,1,Dallas Mavericks,99,0,6,3,2003,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
Utah Jazz,91,0,Sacramento Kings,111,1,8,2,2003,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705,1610612758.0,0.488,115.9,115.3,0.6,98.91,0.548,0.582,0.133,0.294,0.728
Indiana Pacers,90,0,Boston Celtics,110,1,3,5,2003,1610612754.0,0.61,115.4,113.3,2.1,100.76,0.562,0.594,0.13,0.254,0.705,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717
New Jersey Nets,113,1,Milwaukee Bucks,101,0,2,7,2003,1610612751.0,0.598,102.1,96.6,5.4,93.0,0.468,0.518,0.158,0.317,0.702,1610612749.0,0.585,115.1,112.7,2.4,99.92,0.568,0.598,0.133,0.235,0.725
San Antonio Spurs,87,1,Phoenix Suns,85,0,1,5,2003,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709
Minnesota Timberwolves,85,0,Los Angeles Lakers,101,1,7,4,2003,1610612750.0,0.598,115.7,110.8,5.0,97.95,0.554,0.588,0.146,0.3,0.709,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
Detroit Pistons,103,1,Orlando Magic,88,0,1,6,2003,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714,1610612753.0,0.5,108.9,109.1,-0.2,96.51,0.51,0.55,0.147,0.302,0.72
Philadelphia 76ers,107,1,New Orleans Hornets,103,0,4,8,2003,1610612755.0,0.293,111.0,117.3,-6.3,98.13,0.527,0.563,0.138,0.279,0.678,1610612740.0,0.573,102.4,100.0,2.4,90.72,0.465,0.511,0.161,0.345,0.697
Dallas Mavericks,103,0,Portland Trail Blazers,125,1,3,6,2003,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682
Orlando Magic,93,0,Detroit Pistons,108,1,6,1,2003,1610612753.0,0.5,108.9,109.1,-0.2,96.51,0.51,0.55,0.147,0.302,0.72,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714
Portland Trail Blazers,95,0,Dallas Mavericks,107,1,6,3,2003,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
Boston Celtics,93,0,New Jersey Nets,97,1,5,2,2003,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717,1610612751.0,0.598,102.1,96.6,5.4,93.0,0.468,0.518,0.158,0.317,0.702
Los Angeles Lakers,82,0,San Antonio Spurs,87,1,4,1,2003,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Philadelphia 76ers,87,0,Detroit Pistons,98,1,4,1,2003,1610612755.0,0.293,111.0,117.3,-6.3,98.13,0.527,0.563,0.138,0.279,0.678,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714
Sacramento Kings,124,1,Dallas Mavericks,113,0,2,3,2003,1610612758.0,0.488,115.9,115.3,0.6,98.91,0.548,0.582,0.133,0.294,0.728,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
Boston Celtics,95,0,New Jersey Nets,104,1,5,2,2003,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717,1610612751.0,0.598,102.1,96.6,5.4,93.0,0.468,0.518,0.158,0.317,0.702
Los Angeles Lakers,95,0,San Antonio Spurs,114,1,4,1,2003,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Philadelphia 76ers,97,0,Detroit Pistons,104,1,4,1,2003,1610612755.0,0.293,111.0,117.3,-6.3,98.13,0.527,0.563,0.138,0.279,0.678,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714
Sacramento Kings,110,0,Dallas Mavericks,132,1,2,3,2003,1610612758.0,0.488,115.9,115.3,0.6,98.91,0.548,0.582,0.133,0.294,0.728,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
New Jersey Nets,94,1,Boston Celtics,76,0,2,5,2003,1610612751.0,0.598,102.1,96.6,5.4,93.0,0.468,0.518,0.158,0.317,0.702,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717
