Visitor/Neutral,PTS,Win,Home/Neutral,PTS.1,Win.1,Visitor Seed,Home Seed,Year,Visitor_id,Visitor win_pct,Visitor off_rtg,Visitor def_rtg,Visitor net_rtg,Visitor pace,Visitor efg_pct,Visitor ts_pct,Visitor tov_pct,Visitor orb_pct,Visitor drb_pct,Home_id,Home win_pct,Home off_rtg,Home def_rtg,Home net_rtg,Home pace,Home efg_pct,Home ts_pct,Home tov_pct,Home orb_pct,Home drb_pct
Phoenix Suns,101,0,Dallas Mavericks,117,1,2,4,2006,1610612756,0.659,110.2,104.7,5.4,96.92,0.537,0.568,0.135,0.256,0.69,1610612742,0.732,109.9,103.2,6.7,89.3,0.495,0.55,0.15,0.347,0.69
Detroit Pistons,78,0,Miami Heat,95,1,1,2,2006,1610612765,0.78,109.3,101.7,7.6,87.98,0.497,0.535,0.128,0.317,0.68,1610612748,0.634,107.5,103.4,4.1,92.56,0.517,0.556,0.156,0.297,0.726
Dallas Mavericks,102,1,Phoenix Suns,93,0,4,2,2006,1610612742,0.732,109.9,103.2,6.7,89.3,0.495,0.55,0.15,0.347,0.69,1610612756,0.659,110.2,104.7,5.4,96.92,0.537,0.568,0.135,0.256,0.69
Miami Heat,80,0,Dallas Mavericks,90,1,2,4,2006,1610612748,0.634,107.5,103.4,4.1,92.56,0.517,0.556,0.156,0.297,0.726,1610612742,0.732,109.9,103.2,6.7,89.3,0.495,0.55,0.15,0.347,0.69
Miami Heat,85,0,Dallas Mavericks,99,1,2,4,2006,1610612748,0.634,107.5,103.4,4.1,92.56,0.517,0.556,0.156,0.297,0.726,1610612742,0.732,109.9,103.2,6.7,89.3,0.495,0.55,0.15,0.347,0.69
Dallas Mavericks,96,0,Miami Heat,98,1,4,2,2006,1610612742,0.732,109.9,103.2,6.7,89.3,0.495,0.55,0.15,0.347,0.69,1610612748,0.634,107.5,103.4,4.1,92.56,0.517,0.556,0.156,0.297,0.726
Dallas Mavericks,74,0,Miami Heat,98,1,4,2,2006,1610612742,0.732,109.9,103.2,6.7,89.3,0.495,0.55,0.15,0.347,0.69,1610612748,0.634,107.5,103.4,4.1,92.56,0.517,0.556,0.156,0.297,0.726
Dallas Mavericks,100,0,Miami Heat,101,1,4,2,2006,1610612742,0.732,109.9,103.2,6.7,89.3,0.495,0.55,0.15,0.347,0.69,1610612748,0.634,107.5,103.4,4.1,92.56,0.517,0.556,0.156,0.297,0.726
Miami Heat,95,1,Dallas Mavericks,92,0,2,4,2006,1610612748,0.634,107.5,103.4,4.1,92.56,0.517,0.556,0.156,0.297,0.726,1610612742,0.732,109.9,103.2,6.7,89.3,0.495,0.55,0.15,0.347,0.69
New Jersey Nets,96,1,Toronto Raptors,91,0,6,3,2007,1610612751,0.5,104.2,105.1,-0.9,92.69,0.504,0.546,0.158,0.275,0.714,1610612761,0.573,105.7,104.4,1.2,93.86,0.504,0.55,0.143,0.25,0.711
Miami Heat,91,0,Chicago Bulls,96,1,4,5,2007,1610612748,0.537,103.4,104.6,-1.2,90.61,0.506,0.541,0.16,0.279,0.693,1610612741,0.598,104,98.8,5.2,94.47,0.493,0.534,0.168,0.319,0.707
Orlando Magic,92,0,Detroit Pistons,100,1,8,1,2007,1610612753,0.488,104.1,103.3,0.8,90.54,0.5,0.544,0.186,0.333,0.697,1610612765,0.646,107.4,102.6,4.8,88.56,0.488,0.535,0.137,0.307,0.678
Utah Jazz,75,0,Houston Rockets,84,1,4,5,2007,1610612762,0.622,108.6,105.6,3,92.81,0.502,0.551,0.167,0.352,0.721,1610612745,0.634,104.7,99.7,4.9,91.7,0.499,0.54,0.153,0.287,0.725
Washington Wizards,82,0,Cleveland Cavaliers,97,1,7,2,2007,1610612764,0.5,108.7,109.1,-0.4,95.33,0.491,0.542,0.144,0.312,0.678,1610612739,0.61,104.4,100.6,3.8,91.59,0.484,0.522,0.155,0.327,0.721
Los Angeles Lakers,87,0,Phoenix Suns,95,1,7,2,2007,1610612747,0.512,107.3,107.5,-0.2,94.58,0.511,0.554,0.161,0.3,0.69,1610612756,0.744,112.9,105.5,7.4,96.45,0.551,0.59,0.149,0.262,0.683
Denver Nuggets,95,1,San Antonio Spurs,89,0,6,3,2007,1610612743,0.549,106.7,105.1,1.7,98.2,0.501,0.548,0.167,0.322,0.678,1610612759,0.707,108.6,99.4,9.2,90.22,0.521,0.561,0.153,0.279,0.715
Golden State Warriors,97,1,Dallas Mavericks,85,0,8,1,2007,1610612744,0.512,106.2,106.5,-0.3,99.97,0.512,0.548,0.159,0.285,0.662,1610612742,0.817,109.7,102.1,7.6,90.68,0.509,0.559,0.152,0.32,0.719
Orlando Magic,90,0,Detroit Pistons,98,1,8,1,2007,1610612753,0.488,104.1,103.3,0.8,90.54,0.5,0.544,0.186,0.333,0.697,1610612765,0.646,107.4,102.6,4.8,88.56,0.488,0.535,0.137,0.307,0.678
Utah Jazz,90,0,Houston Rockets,98,1,4,5,2007,1610612762,0.622,108.6,105.6,3,92.81,0.502,0.551,0.167,0.352,0.721,1610612745,0.634,104.7,99.7,4.9,91.7,0.499,0.54,0.153,0.287,0.725
New Jersey Nets,83,0,Toronto Raptors,89,1,6,3,2007,1610612751,0.5,104.2,105.1,-0.9,92.69,0.504,0.546,0.158,0.275,0.714,1610612761,0.573,105.7,104.4,1.2,93.86,0.504,0.55,0.143,0.25,0.711
Miami Heat,89,0,Chicago Bulls,107,1,4,5,2007,1610612748,0.537,103.4,104.6,-1.2,90.61,0.506,0.541,0.16,0.279,0.693,1610612741,0.598,104,98.8,5.2,94.47,0.493,0.534,0.168,0.319,0.707
Los Angeles Lakers,98,0,Phoenix Suns,126,1,7,2,2007,1610612747,0.512,107.3,107.5,-0.2,94.58,0.511,0.554,0.161,0.3,0.69,1610612756,0.744,112.9,105.5,7.4,96.45,0.551,0.59,0.149,0.262,0.683
Denver Nuggets,88,0,San Antonio Spurs,97,1,6,3,2007,1610612743,0.549,106.7,105.1,1.7,98.2,0.501,0.548,0.167,0.322,0.678,1610612759,0.707,108.6,99.4,9.2,90.22,0.521,0.561,0.153,0.279,0.715
Washington Wizards,102,0,Cleveland Cavaliers,109,1,7,2,2007,1610612764,0.5,108.7,109.1,-0.4,95.33,0.491,0.542,0.144,0.312,0.678,1610612739,0.61,104.4,100.6,3.8,91.59,0.484,0.522,0.155,0.327,0.721
Golden State Warriors,99,0,Dallas Mavericks,112,1,8,1,2007,1610612744,0.512,106.2,106.5,-0.3,99.97,0.512,0.548,0.159,0.285,0.662,1610612742,0.817,109.7,102.1,7.6,90.68,0.509,0.559,0.152,0.32,0.719
Detroit Pistons,93,1,Orlando Magic,77,0,1,8,2007,1610612765,0.646,107.4,102.6,4.8,88.56,0.488,0.535,0.137,0.307,0.678,1610612753,0.488,104.1,103.3,0.8,90.54,0.5,0.544,0.186,0.333,0.697
Houston Rockets,67,0,Utah Jazz,81,1,5,4,2007,1610612745,0.634,104.7,99.7,4.9,91.7,0.499,0.54,0.153,0.287,0.725,1610612762,0.622,108.6,105.6,3,92.81,0.502,0.551,0.167,0.352,0.721
Phoenix Suns,89,0,Los Angeles Lakers,95,1,2,7,2007,1610612756,0.744,112.9,105.5,7.4,96.45,0.551,0.59,0.149,0.262,0.683,1610612747,0.512,107.3,107.5,-0.2,94.58,0.511,0.554,0.161,0.3,0.69
Toronto Raptors,89,0,New Jersey Nets,102,1,3,6,2007,1610612761,0.573,105.7,104.4,1.2,93.86,0.504,0.55,0.143,0.25,0.711,1610612751,0.5,104.2,105.1,-0.9,92.69,0.504,0.546,0.158,0.275,0.714
Chicago Bulls,104,1,Miami Heat,96,0,5,4,2007,1610612741,0.598,104,98.8,5.2,94.47,0.493,0.534,0.168,0.319,0.707,1610612748,0.537,103.4,104.6,-1.2,90.61,0.506,0.541,0.16,0.279,0.693
Dallas Mavericks,91,0,Golden State Warriors,109,1,1,8,2007,1610612742,0.817,109.7,102.1,7.6,90.68,0.509,0.559,0.152,0.32,0.719,1610612744,0.512,106.2,106.5,-0.3,99.97,0.512,0.548,0.159,0.285,0.662
Detroit Pistons,97,1,Orlando Magic,93,0,1,8,2007,1610612765,0.646,107.4,102.6,4.8,88.56,0.488,0.535,0.137,0.307,0.678,1610612753,0.488,104.1,103.3,0.8,90.54,0.5,0.544,0.186,0.333,0.697
Cleveland Cavaliers,98,1,Washington Wizards,92,0,2,7,2007,1610612739,0.61,104.4,100.6,3.8,91.59,0.484,0.522,0.155,0.327,0.721,1610612764,0.5,108.7,109.1,-0.4,95.33,0.491,0.542,0.144,0.312,0.678
San Antonio Spurs,96,1,Denver Nuggets,91,0,3,6,2007,1610612759,0.707,108.6,99.4,9.2,90.22,0.521,0.561,0.153,0.279,0.715,1610612743,0.549,106.7,105.1,1.7,98.2,0.501,0.548,0.167,0.322,0.678
Houston Rockets,85,0,Utah Jazz,98,1,5,4,2007,1610612745,0.634,104.7,99.7,4.9,91.7,0.499,0.54,0.153,0.287,0.725,1610612762,0.622,108.6,105.6,3,92.81,0.502,0.551,0.167,0.352,0.721
Chicago Bulls,92,1,Miami Heat,79,0,5,4,2007,1610612741,0.598,104,98.8,5.2,94.47,0.493,0.534,0.168,0.319,0.707,1610612748,0.537,103.4,104.6,-1.2,90.61,0.506,0.541,0.16,0.279,0.693
Phoenix Suns,113,1,Los Angeles Lakers,100,0,2,7,2007,1610612756,0.744,112.9,105.5,7.4,96.45,0.551,0.59,0.149,0.262,0.683,1610612747,0.512,107.3,107.5,-0.2,94.58,0.511,0.554,0.161,0.3,0.69
Toronto Raptors,81,0,New Jersey Nets,102,1,3,6,2007,1610612761,0.573,105.7,104.4,1.2,93.86,0.504,0.55,0.143,0.25,0.711,1610612751,0.5,104.2,105.1,-0.9,92.69,0.504,0.546,0.158,0.275,0.714
Dallas Mavericks,99,0,Golden State Warriors,103,1,1,8,2007,1610612742,0.817,109.7,102.1,7.6,90.68,0.509,0.559,0.152,0.32,0.719,1610612744,0.512,106.2,106.5,-0.3,99.97,0.512,0.548,0.159,0.285,0.662
Cleveland Cavaliers,97,1,Washington Wizards,90,0,2,7,2007,1610612739,0.61,104.4,100.6,3.8,91.59,0.484,0.522,0.155,0.327,0.721,1610612764,0.5,108.7,109.1,-0.4,95.33,0.491,0.542,0.144,0.312,0.678
Utah Jazz,92,0,Houston Rockets,96,1,4,5,2007,1610612762,0.622,108.6,105.6,3,92.81,0.502,0.551,0.167,0.352,0.721,1610612745,0.634,104.7,99.7,4.9,91.7,0.499,0.54,0.153,0.287,0.725
San Antonio Spurs,96,1,Denver Nuggets,89,0,3,6,2007,1610612759,0.707,108.6,99.4,9.2,90.22,0.521,0.561,0.153,0.279,0.715,1610612743,0.549,106.7,105.1,1.7,98.2,0.501,0.548,0.167,0.322,0.678
New Jersey Nets,96,0,Toronto Raptors,98,1,6,3,2007,1610612751,0.5,104.2,105.1,-0.9,92.69,0.504,0.546,0.158,0.275,0.714,1610612761,0.573,105.7,104.4,1.2,93.86,0.504,0.55,0.143,0.25,0.711
Golden State Warriors,112,0,Dallas Mavericks,118,1,8,1,2007,1610612744,0.512,106.2,106.5,-0.3,99.97,0.512,0.548,0.159,0.285,0.662,1610612742,0.817,109.7,102.1,7.6,90.68,0.509,0.559,0.152,0.32,0.719
Denver Nuggets,78,0,San Antonio Spurs,93,1,6,3,2007,1610612743,0.549,106.7,105.1,1.7,98.2,0.501,0.548,0.167,0.322,0.678,1610612759,0.707,108.6,99.4,9.2,90.22,0.521,0.561,0.153,0.279,0.715
Los Angeles Lakers,110,0,Phoenix Suns,119,1,7,2,2007,1610612747,0.512,107.3,107.5,-0.2,94.58,0.511,0.554,0.161,0.3,0.69,1610612756,0.744,112.9,105.5,7.4,96.45,0.551,0.59,0.149,0.262,0.683
Houston Rockets,82,0,Utah Jazz,94,1,5,4,2007,1610612745,0.634,104.7,99.7,4.9,91.7,0.499,0.54,0.153,0.287,0.725,1610612762,0.622,108.6,105.6,3,92.81,0.502,0.551,0.167,0.352,0.721
Dallas Mavericks,86,0,Golden State Warriors,111,1,1,8,2007,1610612742,0.817,109.7,102.1,7.6,90.68,0.509,0.559,0.152,0.32,0.719,1610612744,0.512,106.2,106.5,-0.3,99.97,0.512,0.548,0.159,0.285,0.662
Toronto Raptors,97,0,New Jersey Nets,98,1,3,6,2007,1610612761,0.573,105.7,104.4,1.2,93.86,0.504,0.55,0.143,0.25,0.711,1610612751,0.5,104.2,105.1,-0.9,92.69,0.504,0.546,0.158,0.275,0.714
Chicago Bulls,69,0,Detroit Pistons,95,1,5,1,2007,1610612741,0.598,104,98.8,5.2,94.47,0.493,0.534,0.168,0.319,0.707,1610612765,0.646,107.4,102.6,4.8,88.56,0.488,0.535,0.137,0.307,0.678
Utah Jazz,103,1,Houston Rockets,99,0,4,5,2007,1610612762,0.622,108.6,105.6,3,92.81,0.502,0.551,0.167,0.352,0.721,1610612745,0.634,104.7,99.7,4.9,91.7,0.499,0.54,0.153,0.287,0.725
New Jersey Nets,77,0,Cleveland Cavaliers,81,1,6,2,2007,1610612751,0.5,104.2,105.1,-0.9,92.69,0.504,0.546,0.158,0.275,0.714,1610612739,0.61,104.4,100.6,3.8,91.59,0.484,0.522,0.155,0.327,0.721
San Antonio Spurs,111,1,Phoenix Suns,106,0,3,2,2007,1610612759,0.707,108.6,99.4,9.2,90.22,0.521,0.561,0.153,0.279,0.715,1610612756,0.744,112.9,105.5,7.4,96.45,0.551,0.59,0.149,0.262,0.683
Chicago Bulls,87,0,Detroit Pistons,108,1,5,1,2007,1610612741,0.598,104,98.8,5.2,94.47,0.493,0.534,0.168,0.319,0.707,1610612765,0.646,107.4,102.6,4.8,88.56,0.488,0.535,0.137,0.307,0.678
Golden State Warriors,112,0,Utah Jazz,116,1,8,4,2007,1610612744,0.512,106.2,106.5,-0.3,99.97,0.512,0.548,0.159,0.285,0.662,1610612762,0.622,108.6,105.6,3,92.81,0.502,0.551,0.167,0.352,0.721
New Jersey Nets,92,0,Cleveland Cavaliers,102,1,6,2,2007,1610612751,0.5,104.2,105.1,-0.9,92.69,0.504,0.546,0.158,0.275,0.714,1610612739,0.61,104.4,100.6,3.8,91.59,0.484,0.522,0.155,0.327,0.721
San Antonio Spurs,81,0,Phoenix Suns,101,1,3,2,2007,1610612759,0.707,108.6,99.4,9.2,90.22,0.521,0.561,0.153,0.279,0.715,1610612756,0.744,112.9,105.5,7.4,96.45,0.551,0.59,0.149,0.262,0.683
Golden State Warriors,117,0,Utah Jazz,127,1,8,4,2007,1610612744,0.512,106.2,106.5,-0.3,99.97,0.512,0.548,0.159,0.285,0.662,1610612762,0.622,108.6,105.6,3,92.81,0.502,0.551,0.167,0.352,0.721
Detroit Pistons,81,1,Chicago Bulls,74,0,1,5,2007,1610612765,0.646,107.4,102.6,4.8,88.56,0.488,0.535,0.137,0.307,0.678,1610612741,0.598,104,98.8,5.2,94.47,0.493,0.534,0.168,0.319,0.707
Utah Jazz,105,0,Golden State Warriors,125,1,4,8,2007,1610612762,0.622,108.6,105.6,3,92.81,0.502,0.551,0.167,0.352,0.721,1610612744,0.512,106.2,106.5,-0.3,99.97,0.512,0.548,0.159,0.285,0.662
Cleveland Cavaliers,85,0,New Jersey Nets,96,1,2,6,2007,1610612739,0.61,104.4,100.6,3.8,91.59,0.484,0.522,0.155,0.327,0.721,1610612751,0.5,104.2,105.1,-0.9,92.69,0.504,0.546,0.158,0.275,0.714
Phoenix Suns,101,0,San Antonio Spurs,108,1,2,3,2007,1610612756,0.744,112.9,105.5,7.4,96.45,0.551,0.59,0.149,0.262,0.683,1610612759,0.707,108.6,99.4,9.2,90.22,0.521,0.561,0.153,0.279,0.715
Detroit Pistons,87,0,Chicago Bulls,102,1,1,5,2007,1610612765,0.646,107.4,102.6,4.8,88.56,0.488,0.535,0.137,0.307,0.678,1610612741,0.598,104,98.8,5.2,94.47,0.493,0.534,0.168,0.319,0.707
Utah Jazz,115,1,Golden State Warriors,101,0,4,8,2007,1610612762,0.622,108.6,105.6,3,92.81,0.502,0.551,0.167,0.352,0.721,1610612744,0.512,106.2,106.5,-0.3,99.97,0.512,0.548,0.159,0.285,0.662
Cleveland Cavaliers,87,1,New Jersey Nets,85,0,2,6,2007,1610612739,0.61,104.4,100.6,3.8,91.59,0.484,0.522,0.155,0.327,0.721,1610612751,0.5,104.2,105.1,-0.9,92.69,0.504,0.546,0.158,0.275,0.714
Phoenix Suns,104,1,San Antonio Spurs,98,0,2,3,2007,1610612756,0.744,112.9,105.5,7.4,96.45,0.551,0.59,0.149,0.262,0.683,1610612759,0.707,108.6,99.4,9.2,90.22,0.521,0.561,0.153,0.279,0.715
Chicago Bulls,108,1,Detroit Pistons,92,0,5,1,2007,1610612741,0.598,104,98.8,5.2,94.47,0.493,0.534,0.168,0.319,0.707,1610612765,0.646,107.4,102.6,4.8,88.56,0.488,0.535,0.137,0.307,0.678
Golden State Warriors,87,0,Utah Jazz,100,1,8,4,2007,1610612744,0.512,106.2,106.5,-0.3,99.97,0.512,0.548,0.159,0.285,0.662,1610612762,0.622,108.6,105.6,3,92.81,0.502,0.551,0.167,0.352,0.721
New Jersey Nets,83,1,Cleveland Cavaliers,72,0,6,2,2007,1610612751,0.5,104.2,105.1,-0.9,92.69,0.504,0.546,0.158,0.275,0.714,1610612739,0.61,104.4,100.6,3.8,91.59,0.484,0.522,0.155,0.327,0.721
San Antonio Spurs,88,1,Phoenix Suns,85,0,3,2,2007,1610612759,0.707,108.6,99.4,9.2,90.22,0.521,0.561,0.153,0.279,0.715,1610612756,0.744,112.9,105.5,7.4,96.45,0.551,0.59,0.149,0.262,0.683
Detroit Pistons,95,1,Chicago Bulls,85,0,1,5,2007,1610612765,0.646,107.4,102.6,4.8,88.56,0.488,0.535,0.137,0.307,0.678,1610612741,0.598,104,98.8,5.2,94.47,0.493,0.534,0.168,0.319,0.707
Cleveland Cavaliers,88,1,New Jersey Nets,72,0,2,6,2007,1610612739,0.61,104.4,100.6,3.8,91.59,0.484,0.522,0.155,0.327,0.721,1610612751,0.5,104.2,105.1,-0.9,92.69,0.504,0.546,0.158,0.275,0.714
Phoenix Suns,106,0,San Antonio Spurs,114,1,2,3,2007,1610612756,0.744,112.9,105.5,7.4,96.45,0.551,0.59,0.149,0.262,0.683,1610612759,0.707,108.6,99.4,9.2,90.22,0.521,0.561,0.153,0.279,0.715
Utah Jazz,100,0,San Antonio Spurs,108,1,4,3,2007,1610612762,0.622,108.6,105.6,3,92.81,0.502,0.551,0.167,0.352,0.721,1610612759,0.707,108.6,99.4,9.2,90.22,0.521,0.561,0.153,0.279,0.715
Cleveland Cavaliers,76,0,Detroit Pistons,79,1,2,1,2007,1610612739,0.61,104.4,100.6,3.8,91.59,0.484,0.522,0.155,0.327,0.721,1610612765,0.646,107.4,102.6,4.8,88.56,0.488,0.535,0.137,0.307,0.678
Utah Jazz,96,0,San Antonio Spurs,105,1,4,3,2007,1610612762,0.622,108.6,105.6,3,92.81,0.502,0.551,0.167,0.352,0.721,1610612759,0.707,108.6,99.4,9.2,90.22,0.521,0.561,0.153,0.279,0.715
Cleveland Cavaliers,76,0,Detroit Pistons,79,1,2,1,2007,1610612739,0.61,104.4,100.6,3.8,91.59,0.484,0.522,0.155,0.327,0.721,1610612765,0.646,107.4,102.6,4.8,88.56,0.488,0.535,0.137,0.307,0.678
San Antonio Spurs,83,0,Utah Jazz,109,1,3,4,2007,1610612759,0.707,108.6,99.4,9.2,90.22,0.521,0.561,0.153,0.279,0.715,1610612762,0.622,108.6,105.6,3,92.81,0.502,0.551,0.167,0.352,0.721
Detroit Pistons,82,0,Cleveland Cavaliers,88,1,1,2,2007,1610612765,0.646,107.4,102.6,4.8,88.56,0.488,0.535,0.137,0.307,0.678,1610612739,0.61,104.4,100.6,3.8,91.59,0.484,0.522,0.155,0.327,0.721
San Antonio Spurs,91,1,Utah Jazz,79,0,3,4,2007,1610612759,0.707,108.6,99.4,9.2,90.22,0.521,0.561,0.153,0.279,0.715,1610612762,0.622,108.6,105.6,3,92.81,0.502,0.551,0.167,0.352,0.721
Detroit Pistons,87,0,Cleveland Cavaliers,91,1,1,2,2007,1610612765,0.646,107.4,102.6,4.8,88.56,0.488,0.535,0.137,0.307,0.678,1610612739,0.61,104.4,100.6,3.8,91.59,0.484,0.522,0.155,0.327,0.721
Utah Jazz,84,0,San Antonio Spurs,109,1,4,3,2007,1610612762,0.622,108.6,105.6,3,92.81,0.502,0.551,0.167,0.352,0.721,1610612759,0.707,108.6,99.4,9.2,90.22,0.521,0.561,0.153,0.279,0.715
Cleveland Cavaliers,109,1,Detroit Pistons,107,0,2,1,2007,1610612739,0.61,104.4,100.6,3.8,91.59,0.484,0.522,0.155,0.327,0.721,1610612765,0.646,107.4,102.6,4.8,88.56,0.488,0.535,0.137,0.307,0.678
Detroit Pistons,82,0,Cleveland Cavaliers,98,1,1,2,2007,1610612765,0.646,107.4,102.6,4.8,88.56,0.488,0.535,0.137,0.307,0.678,1610612739,0.61,104.4,100.6,3.8,91.59,0.484,0.522,0.155,0.327,0.721
Cleveland Cavaliers,76,0,San Antonio Spurs,85,1,2,3,2007,1610612739,0.61,104.4,100.6,3.8,91.59,0.484,0.522,0.155,0.327,0.721,1610612759,0.707,108.6,99.4,9.2,90.22,0.521,0.561,0.153,0.279,0.715
Cleveland Cavaliers,92,0,San Antonio Spurs,103,1,2,3,2007,1610612739,0.61,104.4,100.6,3.8,91.59,0.484,0.522,0.155,0.327,0.721,1610612759,0.707,108.6,99.4,9.2,90.22,0.521,0.561,0.153,0.279,0.715
San Antonio Spurs,75,1,Cleveland Cavaliers,72,0,3,2,2007,1610612759,0.707,108.6,99.4,9.2,90.22,0.521,0.561,0.153,0.279,0.715,1610612739,0.61,104.4,100.6,3.8,91.59,0.484,0.522,0.155,0.327,0.721
San Antonio Spurs,83,1,Cleveland Cavaliers,82,0,3,2,2007,1610612759,0.707,108.6,99.4,9.2,90.22,0.521,0.561,0.153,0.279,0.715,1610612739,0.61,104.4,100.6,3.8,91.59,0.484,0.522,0.155,0.327,0.721
Washington Wizards,86,0,Cleveland Cavaliers,93,1,5,4,2008,1610612764,0.524,107.6,107.9,-0.3,90.85,0.489,0.535,0.144,0.32,0.695,1610612739,0.549,104.8,105.4,-0.6,91.06,0.48,0.52,0.152,0.334,0.715
Phoenix Suns,115,0,San Antonio Spurs,117,1,6,3,2008,1610612756,0.671,112,107,5,97.72,0.551,0.59,0.147,0.253,0.674,1610612759,0.683,106,100.7,5.3,89.72,0.504,0.543,0.14,0.268,0.733
Dallas Mavericks,92,0,New Orleans Hornets,104,1,7,2,2008,1610612742,0.622,109.5,104.7,4.8,91.38,0.502,0.554,0.138,0.3,0.716,1610612740,0.683,110,104.4,5.6,91.04,0.512,0.548,0.13,0.3,0.717
Utah Jazz,93,1,Houston Rockets,82,0,4,5,2008,1610612762,0.659,112.1,104.9,7.2,94.64,0.528,0.573,0.154,0.327,0.71,1610612745,0.671,105.4,100.5,4.8,91.42,0.492,0.528,0.15,0.323,0.711
Toronto Raptors,100,0,Orlando Magic,114,1,6,3,2008,1610612761,0.5,108.9,105.6,3.3,91.35,0.511,0.551,0.127,0.269,0.709,1610612753,0.634,110.4,104.9,5.6,94.02,0.537,0.575,0.151,0.274,0.709
Denver Nuggets,114,0,Los Angeles Lakers,128,1,8,1,2008,1610612743,0.61,108.9,105.5,3.4,100.58,0.51,0.557,0.144,0.292,0.686,1610612747,0.695,111.7,104.3,7.3,96.7,0.525,0.57,0.145,0.297,0.702
Philadelphia 76ers,90,1,Detroit Pistons,86,0,7,2,2008,1610612755,0.488,105.1,104.7,0.5,91.56,0.482,0.522,0.156,0.351,0.688,1610612765,0.72,109.8,101.5,8.3,88.54,0.495,0.539,0.131,0.327,0.7
Atlanta Hawks,81,0,Boston Celtics,104,1,8,1,2008,1610612737,0.451,105.5,107.3,-1.8,92.35,0.483,0.535,0.16,0.329,0.682,1610612738,0.805,108.8,98.1,10.8,91.88,0.522,0.569,0.164,0.306,0.707
Washington Wizards,86,0,Cleveland Cavaliers,116,1,5,4,2008,1610612764,0.524,107.6,107.9,-0.3,90.85,0.489,0.535,0.144,0.32,0.695,1610612739,0.549,104.8,105.4,-0.6,91.06,0.48,0.52,0.152,0.334,0.715
Utah Jazz,90,1,Houston Rockets,84,0,4,5,2008,1610612762,0.659,112.1,104.9,7.2,94.64,0.528,0.573,0.154,0.327,0.71,1610612745,0.671,105.4,100.5,4.8,91.42,0.492,0.528,0.15,0.323,0.711
Dallas Mavericks,103,0,New Orleans Hornets,127,1,7,2,2008,1610612742,0.622,109.5,104.7,4.8,91.38,0.502,0.554,0.138,0.3,0.716,1610612740,0.683,110,104.4,5.6,91.04,0.512,0.548,0.13,0.3,0.717
Toronto Raptors,103,0,Orlando Magic,104,1,6,3,2008,1610612761,0.5,108.9,105.6,3.3,91.35,0.511,0.551,0.127,0.269,0.709,1610612753,0.634,110.4,104.9,5.6,94.02,0.537,0.575,0.151,0.274,0.709
Phoenix Suns,96,0,San Antonio Spurs,102,1,6,3,2008,1610612756,0.671,112,107,5,97.72,0.551,0.59,0.147,0.253,0.674,1610612759,0.683,106,100.7,5.3,89.72,0.504,0.543,0.14,0.268,0.733
Philadelphia 76ers,88,0,Detroit Pistons,105,1,7,2,2008,1610612755,0.488,105.1,104.7,0.5,91.56,0.482,0.522,0.156,0.351,0.688,1610612765,0.72,109.8,101.5,8.3,88.54,0.495,0.539,0.131,0.327,0.7
Atlanta Hawks,77,0,Boston Celtics,96,1,8,1,2008,1610612737,0.451,105.5,107.3,-1.8,92.35,0.483,0.535,0.16,0.329,0.682,1610612738,0.805,108.8,98.1,10.8,91.88,0.522,0.569,0.164,0.306,0.707
Denver Nuggets,107,0,Los Angeles Lakers,122,1,8,1,2008,1610612743,0.61,108.9,105.5,3.4,100.58,0.51,0.557,0.144,0.292,0.686,1610612747,0.695,111.7,104.3,7.3,96.7,0.525,0.57,0.145,0.297,0.702
Orlando Magic,94,0,Toronto Raptors,108,1,3,6,2008,1610612753,0.634,110.4,104.9,5.6,94.02,0.537,0.575,0.151,0.274,0.709,1610612761,0.5,108.9,105.6,3.3,91.35,0.511,0.551,0.127,0.269,0.709
Cleveland Cavaliers,72,0,Washington Wizards,108,1,4,5,2008,1610612739,0.549,104.8,105.4,-0.6,91.06,0.48,0.52,0.152,0.334,0.715,1610612764,0.524,107.6,107.9,-0.3,90.85,0.489,0.535,0.144,0.32,0.695
Houston Rockets,94,1,Utah Jazz,92,0,5,4,2008,1610612745,0.671,105.4,100.5,4.8,91.42,0.492,0.528,0.15,0.323,0.711,1610612762,0.659,112.1,104.9,7.2,94.64,0.528,0.573,0.154,0.327,0.71
Detroit Pistons,75,0,Philadelphia 76ers,95,1,2,7,2008,1610612765,0.72,109.8,101.5,8.3,88.54,0.495,0.539,0.131,0.327,0.7,1610612755,0.488,105.1,104.7,0.5,91.56,0.482,0.522,0.156,0.351,0.688
New Orleans Hornets,87,0,Dallas Mavericks,97,1,2,7,2008,1610612740,0.683,110,104.4,5.6,91.04,0.512,0.548,0.13,0.3,0.717,1610612742,0.622,109.5,104.7,4.8,91.38,0.502,0.554,0.138,0.3,0.716
San Antonio Spurs,115,1,Phoenix Suns,99,0,3,6,2008,1610612759,0.683,106,100.7,5.3,89.72,0.504,0.543,0.14,0.268,0.733,1610612756,0.671,112,107,5,97.72,0.551,0.59,0.147,0.253,0.674
Orlando Magic,106,1,Toronto Raptors,94,0,3,6,2008,1610612753,0.634,110.4,104.9,5.6,94.02,0.537,0.575,0.151,0.274,0.709,1610612761,0.5,108.9,105.6,3.3,91.35,0.511,0.551,0.127,0.269,0.709
